cve_asenta|nom_clave|nom_asenta|nom_tipo_asenta|nom_agem|nom_agee|nom_ciudad|cve_agee|cve_oficina|cve_tipo_asenta|cve_agem|nom_zona|cve_ciudad
"5479"|"54900"|"La Concepción"|"Barrio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"2"|"109"|"Urbano"|"16"
"5480"|"54900"|"Nativitas"|"Barrio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"2"|"109"|"Urbano"|"16"
"5481"|"54900"|"Santiaguito"|"Barrio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"2"|"109"|"Urbano"|"16"
"5482"|"54900"|"Belém"|"Barrio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"2"|"109"|"Urbano"|"16"
"5483"|"54900"|"Residencial los Reyes"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5484"|"54900"|"San Juan"|"Barrio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"2"|"109"|"Urbano"|"16"
"5485"|"54910"|"Villa Esmeralda"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5486"|"54910"|"Fuentes del Valle"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"21"|"109"|"Urbano"|"16"
"5487"|"54910"|"La Mariscala"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5488"|"54910"|"La Ponderosa"|"Ranchería"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"29"|"109"|"Urbano"|"16"
"5489"|"54910"|"Jardines de Tultitlán"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5490"|"54910"|"Central de Abastos"|"Zona comercial"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"33"|"109"|"Urbano"|"16"
"5491"|"54910"|"Los Agaves Tultitlán"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5492"|"54910"|"Los Portales"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5493"|"54910"|"Villas de San José"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"21"|"109"|"Urbano"|"16"
"5494"|"54913"|"COCEM"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"21"|"109"|"Urbano"|"16"
"5495"|"54913"|"Recursos Hidráulicos"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5496"|"54913"|"Quinta el Ángel"|"Unidad habitacional"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"31"|"109"|"Urbano"|"16"
"5497"|"54913"|"Residencial del Sol"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"21"|"109"|"Urbano"|"16"
"5498"|"54913"|"Bosques de Tultitlán"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5499"|"54913"|"Villas Jardín"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5500"|"54913"|"Sol de Tultitlán (Zona Oriente)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5501"|"54913"|"Ampliación COCEM"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5502"|"54914"|"Unidad Electricistas"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5503"|"54915"|"Rincón Colonial"|"Residencial"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"30"|"109"|"Urbano"|"16"
"5504"|"54915"|"Los Reyes"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5505"|"54915"|"El Obelisco"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5506"|"54915"|"Independencia"|"Zona industrial"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"37"|"109"|"Urbano"|"16"
"5507"|"54915"|"Independencia"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5508"|"54915"|"Porto Alegre"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"10"|"109"|"Urbano"|"16"
"5509"|"54916"|"Lázaro Cárdenas (Zona Hornos)"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5510"|"54918"|"Tultitlán"|"Parque industrial"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"26"|"109"|"Urbano"|"16"
"5511"|"54918"|"El Cueyamil"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"9"|"109"|"Urbano"|"16"
"5512"|"54918"|"Cartagena"|"Parque industrial"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54901"|"26"|"109"|"Urbano"|"16"
"5513"|"54920"|"Jardines de los Claustros III"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5514"|"54920"|"Hogares de Castera"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5515"|"54920"|"San Pablo Castera II"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5516"|"54920"|"Estrella de Tultitlán (Lote 55 Pte.)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5517"|"54924"|"Conjunto Cristal"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5518"|"54924"|"Lote 104 (Tehuantepec)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5519"|"54924"|"El Kiosco"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5520"|"54924"|"Llanuras"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5521"|"54925"|"Prados B"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5522"|"54925"|"Hacienda San Pablo"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5523"|"54925"|"Las Manzanas"|"Unidad habitacional"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"31"|"109"|"Urbano"|"16"
"5524"|"54926"|"Galaxias Tultitlán"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5525"|"54926"|"Lote 55 (Los Tejados)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5526"|"54926"|"Sustitución Arista"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5527"|"54926"|"Estepas"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5528"|"54926"|"Los Agaves (Lote 71)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5529"|"54927"|"Mariano Escobedo (los Faroles)"|"Unidad habitacional"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"31"|"109"|"Urbano"|"16"
"5530"|"54927"|"Emilio Chuayffet"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"9"|"109"|"Urbano"|"16"
"5531"|"54927"|"Lote 41 (El Carmen)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5532"|"54927"|"Las Tórtolas"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5533"|"54927"|"Hogares de Castera Lote 73"|"Colonia"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"9"|"109"|"Urbano"|"16"
"5534"|"54929"|"Alborada I"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5535"|"54929"|"Jardines de los Claustros VI"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5536"|"54929"|"La Alborada Vallas"|"Unidad habitacional"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"31"|"109"|"Urbano"|"16"
"5537"|"54929"|"Unidad Morelos 3ra. Sección INFONAVIT"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5538"|"54929"|"Lote 12 (Crepúsculo)"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5539"|"54929"|"Nuevo INFONAVIT"|"Unidad habitacional"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"31"|"109"|"Urbano"|"16"
"5540"|"54929"|"Villas Loreto"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5541"|"54930"|"Solidaridad Social (Lote 105)"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5542"|"54930"|"Privada los Prados"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
"5543"|"54930"|"La Granja"|"Unidad habitacional"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"31"|"109"|"Urbano"|"16"
"5544"|"54930"|"Izcalli Rinconada"|"Fraccionamiento"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"21"|"109"|"Urbano"|"16"
"5545"|"54930"|"Llanura Verde"|"Condominio"|"Tultitlán"|"México"|"Tultitlán de Mariano Escobedo"|"15"|"54931"|"10"|"109"|"Urbano"|"16"
